tradeid;time;leagueid;items1;items2;owner1;owner2;rounds
658128997892288512;1611272733680;657690193511399424;2023-01;"2021-10.03; 2023-03";556234394243764224;388406451430805504;33
658130819201716224;1611273584125;650128663987191808;"2021-16.01; 2021-20.01; 2021-15.13; 2021-12.02";"2021-14.13; 2021-11.04";655868477139144704;649741692861267968;37
658132139350511616;1611273500036;657690193511399424;2021-12.12;"2021-27.04; 2021-30.04; 2022-02; 2022-02";546469442347003904;432022528538451968;33
658136560352444416;1611274623116;656741144146845696;"2021-17.01; 2023-02";2021-14.07;472900916329050112;656938347402469376;30
658139313766215680;1611275168640;657069576844058624;"2021-13.02; 2021-07.02; 2022-03";"2021-10.10; 2021-08.10";416010595712643072;625090720163774464;36
658140505015648256;1611277936797;657706865051901952;"2021-03.11; 2021-06.11; 2022-01; 2022-03";"2021-02.06; 2021-06.06";434744591745282048;469463121036046336;34
658142972436619264;1611276098338;650128663987191808;"2021-19.01; 2021-24.01";2021-18.06;605502428502102016;649741692861267968;37
658144603341398016;1611276712982;646844455437041664;"2021-04.03; 2021-06.03";"2021-05.12; 2021-05.06";649728530225127424;651298619185524736;29
658144929138143232;1611276508098;650128663987191808;"2021-21.01; 2021-23.01; 2021-27.01";2021-18.10;461007020263206912;649741692861267968;37
658146397148737536;1611283900847;650128663987191808;"2021-18.05; 2021-24.05";"2021-17.01; 2021-26.01";649741692861267968;628943841432539136;37
658150493377327104;1611278100879;651208748567703552;"2021-39.11; 2022-03";"2021-37.04; 2021-38.04";331272321174077440;76750532064460800;40
658153444795822080;1611278623572;655131969700585472;"2021-11.08; 2021-08.08";"2021-10.07; 2021-09.07";389510889398616064;624314970473078784;28
658153489679060992;1611278622746;657706865051901952;2021-02.09;"2021-03.08; 2022-01; 2022-02";578673890314719232;475431901855739904;34
658157997431791616;1611279619006;651678420857700352;2021-10.06;"2021-11.05; 2022-03";355619110668890112;560526699333304320;27
658159849368018944;1611281536167;652197702649589760;"2021-09.03; 2021-08.10";"2021-10.01; 2023-01";445977874378256384;447863629472067584;30
658160083234017280;1611280583660;657706865051901952;"2021-02.05; 2022-03";"2021-03.03; 2022-01";657456467275763712;576814557436092416;34
658160921763442688;1611280407549;651220813608988672;2021-02.06;"2021-03.09; 2021-02.11; 2021-03.01";77527468000821248;78968611032940544;4
658161123060695040;1611280377218;656006867293646848;2021-26.03;"2021-27.08; 2021-28.08; 2021-29.09";383822252874993664;556919929803636736;29
658164075959767040;1611281096457;653378889791397888;2021-01.11;2022-01;561051585017647104;444670394230632448;4
658164303567863808;1611282637457;645401123359899648;2021-04.06;2021-04.05;468948412327260160;472113601428058112;22
658164435059277824;1611281159120;656322630747504640;"2021-10.08; 2021-34.08; 2022-02";2021-08.07;472434530850959360;651771907162595328;34
658164692895744000;1611281268913;653378889791397888;2022-02;2021-02.07;561051585017647104;531643203701248000;4
658164696611893248;1611281284107;653378889791397888;2022-01;"2023-01; 2023-02";474687671692685312;444670394230632448;4
658167743836651520;1611284543181;657095672658481152;"2021-07.06; 2021-08.06; 2021-09.06";"2021-10.12; 2021-11.12; 2021-12.12; 2021-13.12; 2021-14.12";354377839224594432;488203991423905792;31
658170204454473728;1611282706011;652197702649589760;"2021-11.05; 2021-08.05; 2023-02";"2021-08.11; 2021-15.10";561552072967905280;334765543540162560;30
658172198879555584;1611283316563;657028125892374528;"2021-13.02; 2021-05.02";"2021-07.08; 2022-01; 2022-02";408868940639383552;452939124320497664;29
658172646281789440;1611283222466;656322630747504640;2021-13.08;2022-02;472434530850959360;651771907162595328;34
658174229908369408;1611283720717;657069576844058624;"2021-11.03; 2021-09.03";"2021-13.12; 2021-07.08";566448473196691456;572259369223073792;36
658175544428421120;1611283990353;657305740280688640;"2021-07.12; 2021-09.12";"2021-16.04; 2021-30.04; 2021-06.04";606953273290715136;334555418883784704;30
658177734744281088;1611284469489;641440134432219136;2021-29.02;"2021-34.11; 2021-35.11";468290318593159168;335513415634149376;35
658178495423266816;1611284507668;655600800726351872;"2021-04.05; 2021-22.10";"2021-12.05; 2021-12.10; 2021-12.07; 2021-14.04";594242128851296256;458028287617134592;40
658180059894460416;1611285984257;650003542546956288;2022-01;2021-02.02;497529392398856192;460624681511153664;4
658181076048482304;1611286657092;651426266838286336;"2021-10.01; 2021-05.01; 2021-06.01; 2021-08.01";"2021-10.02; 2021-05.02; 2021-06.02; 2021-08.02";580905639002292224;595267216245579776;32
658186029362130944;1611286310262;656322630747504640;"2021-09.08; 2021-34.09";"2021-34.01; 2021-09.01";111199523946512384;509420406293413888;34
658187616885215232;1611286733672;654494138275811328;"2021-16.09; 2022-02";"2021-13.11; 2021-14.11";386768920012529664;453966066549256192;32
658189055980273664;1611287045938;650875502571130880;2021-01.09;"2021-03.12; 2021-05.12";342436334780125184;443132915346305024;25
658190688336277504;1611287410361;657706865051901952;2021-03.05;"2021-05.12; 2022-01; 2022-02";76432220856139776;576814557436092416;34
658193694465257472;1611290005682;656671436626305024;"2021-13.05; 2023-02; 2023-03";"2021-15.01; 2021-08.01";625835517782605824;647283442920333312;27
658195692602339328;1611288608888;657706865051901952;"2021-17.05; 2021-06.05; 2022-01";2021-03.10;598243067018944512;576814557436092416;34
658197937628704768;1611289464707;657069576844058624;"2022-01; 2021-10.08";"2021-07.11; 2021-09.11";431586327813685248;461642092112769024;36
658200868583182336;1611316629408;652197702649589760;"2021-12.07; 2021-09.07; 2023-02";"2021-10.11; 2021-12.11; 2021-11.10";80766107430305792;445977874378256384;30
658206286558588928;1611326048590;650003542546956288;2021-03.03;2022-02;460624681511153664;497529392398856192;4
658223414380675072;1611295220797;652840158034497536;"2023-01; 2023-02";"2021-01.09; 2021-02.09";539065882056589312;567931097846607872;4
658223688683941888;1611362540120;652840158034497536;2023-01;2021-01.10;653060911468208128;567931097846607872;4
658225179083751424;1611362554009;652840158034497536;2023-04;2021-04.10;653060911468208128;447863629472067584;4
658225340556075008;1612204538446;652840158034497536;2021-01.04;2023-01;447863629472067584;653082204775215104;4
658225548018917376;1611298826444;652840158034497536;2021-03.03;2023-03;578834331615662080;447863629472067584;4
658225682450558976;1611316409292;652840158034497536;2023-02;2021-02.03;447863629472067584;635895209846206464;4
658226768703983616;1611322368908;657095672658481152;"2021-03.07; 2021-07.07";"2021-04.03; 2021-05.03";445312705687973888;331840960776400896;31
658229094688833536;1611296810980;655600800726351872;2021-21.10;"2021-26.10; 2021-36.10; 2021-28.01; 2021-30.01";458028287617134592;594242128851296256;40
658272455600721920;1611326170664;645730345077006336;"2021-11.04; 2021-06.04";2021-06.12;413768210878304256;316999044276682752;36
658312453704183808;1611537441532;652840158034497536;2023-01;2021-01.11;469243988088451072;635895209846206464;4
658312561464258560;1611355643577;652840158034497536;2023-01;2021-01.12;647601253806858240;635895209846206464;4
658316381430804480;1611317386541;649990223828197376;2022-02;"2021-03.02; 2021-03.05";76698107886583808;537864558869528576;4
658322951900311552;1611319086565;657690193511399424;2021-04.11;"2021-05.05; 2021-10.03";388406451430805504;432022528538451968;33
658324318610071552;1611348773564;654007313807532032;2021-21.02;"2021-22.01; 2021-25.01; 2021-29.01; 2021-31.01";472416419208753152;458455019826442240;37
658333666090487808;1611321758797;649990223828197376;"2021-04.02; 2021-03.08; 2021-03.07";"2021-03.02; 2021-03.05";537864558869528576;460920951735840768;4
658344685714096128;1611356129195;658116029355982848;"2021-18.07; 2021-02.07; 2021-03.07";"2021-01.08; 2021-20.08; 2021-05.08";441447701297491968;452917434727264256;25
658353270082826240;1611326317970;648628970753015808;"2021-01.01; 2021-33.01; 2021-04.01; 2021-05.01";"2021-01.10; 2021-04.10; 2021-05.10; 2021-09.10; 2022-01";411892303490195456;445668876378697728;33
658354567553028096;1611326655694;657069576844058624;"2021-13.06; 2021-18.06; 2021-08.06";"2021-12.03; 2021-18.03; 2021-08.03";572259369223073792;471448911261724672;36
658363797811032064;1611328904491;657706865051901952;2021-03.12;"2021-10.03; 2021-04.03";657456467275763712;76432220856139776;34
658367938826412032;1611330479526;657095672658481152;"2021-06.05; 2022-01; 2022-02";2021-04.02;378007414588334080;545388380572766208;31
658370113937948672;1611330395082;657690193511399424;"2021-05.12; 2021-05.11";"2021-08.12; 2021-09.04; 2021-06.09";388406451430805504;301015651512762368;33
658377792471232512;1611332278334;650128663987191808;"2021-09.01; 2021-20.10";"2021-14.11; 2021-13.14; 2021-16.14";418202796592988160;461007020263206912;37
658379518565761024;1611332981246;650128663987191808;"2021-14.14; 2021-15.14; 2021-22.14";"2021-19.01; 2021-13.06";605502428502102016;418202796592988160;37
658379885433126912;1611332863418;657690193511399424;"2021-12.12; 2021-05.04; 2021-08.04; 2021-06.11";"2021-04.04; 2021-13.05; 2021-04.05";436289125847396352;546469442347003904;33
658382938827730944;1611334178826;657613045375266816;"2021-02.12; 2021-07.12";"2021-02.05; 2021-06.05";321888414246924288;450858064573100032;27
658387214203428864;1611338471684;656641390343696384;"2021-13.04; 2021-15.04";2021-12.03;450224365787672576;566815341889826816;31
658388165765185536;1611337334434;650875502571130880;"2021-02.11; 2021-03.11";"2021-02.01; 2021-03.01; 2021-05.01";335485935263186944;406161386670985216;25
658390666564423680;1611341773074;652840158034497536;2023-02;2021-02.06;473540666408824832;465611130161590272;4
658392483109089280;1611335697515;652197702649589760;2023-01;"2021-10.10; 2023-02";561552072967905280;558122976764948480;30
658394004815167488;1611335959612;652197702649589760;2023-02;2021-10.09;147482038789095424;80766107430305792;30
658397263919382528;1611337870462;650128663987191808;"2021-17.14; 2021-18.14; 2021-19.14";2021-14.06;605502428502102016;418202796592988160;37
658397772088680448;1611337139216;652197702649589760;2023-02;2021-10.04;337079865230524416;80766107430305792;30
658399723270529024;1611338222528;655600800726351872;"2021-38.10; 2021-24.01; 2021-29.01; 2021-33.01";2021-22.12;395013709992312832;458028287617134592;40
658405102654128128;1611339320931;650875502571130880;"2021-02.10; 2021-05.10; 2021-07.10";"2021-02.08; 2021-04.08; 2021-06.08";442321680182800384;300467140421488640;25
658406259925520384;1611344403452;656244080958861312;2021-01.03;"2021-01.08; 2022-03";358466109483102208;334859878919061504;30
658408223744806912;1611339286494;645401123359899648;"2021-06.03; 2021-09.03";2021-05.10;335294381844078592;482347732841787392;22
658410414161334272;1611340483584;657690193511399424;2021-05.05;"2021-09.02; 2022-01";650869977951363072;432022528538451968;33
658414078145921024;1611345357068;653116012002115584;2021-02.06;2021-03.07;561777102794559488;471782766501949440;4
658415145390788608;1611340918997;649785590602108928;2023-04;2021-04.06;546824900546691072;471828047557816320;4
658418344621322240;1611343723081;657613045375266816;"2021-02.11; 2021-06.11";"2021-10.01; 2021-02.01; 2021-04.01";367873457070997504;387839476958965760;27
658419953438892032;1611342354152;648628970753015808;"2021-04.10; 2021-02.01; 2022-01";"2021-01.07; 2021-05.07; 2022-02";518127987034009600;445668876378697728;33
658420516788436992;1611344743851;650128663987191808;"2021-22.10; 2021-24.10";2021-21.02;656355756139978752;461007020263206912;37
658421418966466560;1611344505896;655603558292471808;2021-09.01;"2022-03; 2022-03; 2022-01; 2022-02; 2022-03";606953273290715136;588829471025442816;30
658422085609136128;1611342717297;658060366122643456;2021-01.11;"2021-02.02; 2021-06.02";420317025252954112;572675771928989696;30
658422383283089408;1611425922610;658060366122643456;2021-02.11;"2021-03.12; 2021-06.12";437538209585426432;572675771928989696;30
658422715794911232;1611343086523;658060366122643456;2021-01.08;"2021-02.03; 2021-04.03";466688981992468480;441014163620229120;30
658426214330990592;1611343604485;649990223828197376;"2022-02; 2021-03.05";2021-02.07;460938435557847040;460920951735840768;4
658427098767093760;1611344007349;657111110452875264;2021-06.04;2021-05.11;621478222659416064;491027483013935104;42
658427818580992000;1611344020154;657095672658481152;"2021-14.04; 2021-06.04; 2021-07.04";"2021-05.07; 2021-09.07";331840960776400896;465341966251454464;31
658428675653455872;1611344169035;657690193511399424;"2021-11.11; 2021-05.11; 2022-03";2021-05.01;432022528538451968;388406451430805504;33
658432041116831744;1611345098345;657690193511399424;"2021-09.12; 2021-05.05";"2021-08.04; 2021-06.11";436289125847396352;650869977951363072;33
658434184104189952;1611345467570;655512353105850368;2021-07.12;"2021-01.09; 2021-06.09";7;458071476105375744;24
658441309593354240;1611347907411;645730345077006336;"2021-11.11; 2022-03; 2021-06.02";"2021-07.08; 2021-09.08";467034823412674560;463426380877524992;36
658444586804375552;1611348457505;648628970753015808;"2021-01.10; 2021-11.01; 2021-07.01";"2021-02.10; 2021-20.10; 2021-07.10; 2021-04.01";411892303490195456;445668876378697728;33
658444627371687936;1611348010847;657924190770368512;2021-02.08;"2021-02.01; 2021-03.01";638093022139060224;444940031451197440;29
658447397185216512;1611348613218;648628970753015808;2021-01.07;2021-01.10;411892303490195456;445668876378697728;33
658448025198350336;1611349067177;650128663987191808;"2021-20.14; 2021-21.14";2021-19.02;656355756139978752;418202796592988160;37
658448990135734272;1611350346513;657690193511399424;2021-09.11;2022-01;546469442347003904;388406451430805504;33
658451624397701120;1611353962643;645730345077006336;2021-02.01;"2021-03.07; 2021-07.07";573647469019426816;413768210878304256;36
658454240552902656;1611351039467;657122782232027136;"2021-11.08; 2021-09.08";2021-08.10;444526897280315392;536639130300280832;40
658455368434794496;1611350690652;657706865051901952;2021-05.03;"2021-10.02; 2021-07.02";460237237011869696;657456467275763712;34
658457105589661696;1611351190230;645401123359899648;2021-05.03;2021-06.08;191732334716784640;482347732841787392;22
658457617856786432;1611351055429;648628970753015808;"2021-01.08; 2021-12.08; 2021-32.08";"2021-02.03; 2021-03.03; 2021-06.03";608882286397587456;437697683625340928;33
658457786337800192;1611352020674;656671436626305024;2021-02.09;"2021-10.01; 2021-02.01";625835517782605824;641930408639950848;27
658466021681717248;1611353125487;656330044876107776;2021-01.02;"2021-01.11; 2021-09.11";300420851122049024;219370746781102080;36
658466623505629184;1611353227148;650875502571130880;2021-02.09;"2021-02.03; 2021-04.03";407714362459963392;443132915346305024;25
658467055804145664;1611353310675;655104821526888448;"2021-21.01; 2021-25.01";"2021-22.06; 2021-23.06";545362743128641536;584227876497309696;31
658469501775437824;1611354247902;657028125892374528;2021-06.01;"2021-10.05; 2021-12.05; 2022-02";638240600411430912;570806683863408640;29
658471863202144256;1611354659821;656330044876107776;"2021-01.07; 2021-03.07; 2021-08.07";"2021-02.10; 2021-03.10; 2021-04.10";301482585765191680;342777445251907584;36
658477316241956864;1611405840851;652840158034497536;2023-01;2021-01.08;635895209846206464;578673890314719232;4
